source,label,pair,corr_raw_gate,corr_new_gate,delta_corr_gate,rmse_raw_gate,rmse_new_gate,delta_rmse_gate,mae_raw_gate,mae_new_gate,delta_mae_gate,snr_thr_p,snr_mean,pass_rate,n_pass,n_windows,time_s,fig
PIV_E,E_camera_3_frame_00046_00047,E_camera_3_frame_00046.tif+E_camera_3_frame_00047.tif,0.006166112354656628,0.005722938081378818,-0.0004431742732778103,47.13404975793748,37.10461699864493,10.029432759292554,38.40244408380586,28.543117045017006,9.859327038788855,1.418067089399164,inf,93.50445259298061,1785,1909,319.4461100000044,E_camera_3_frame_00046_00047_result.png
PIV_E,E_camera_3_frame_00047_00048,E_camera_3_frame_00047.tif+E_camera_3_frame_00048.tif,0.025171617578439335,0.04053420487308018,0.015362587294640847,50.29737205394754,39.145916285523015,11.151455768424526,42.611654324954834,30.910680110450723,11.700974214504111,1.3839270243189168,inf,94.79591836734694,1858,1960,313.9435266999935,E_camera_3_frame_00047_00048_result.png
PIV_E,E_camera_3_frame_00048_00049,E_camera_3_frame_00048.tif+E_camera_3_frame_00049.tif,0.027253740465878522,0.037397080352286345,0.010143339886407823,50.07502302947217,37.05053940753419,13.024483621937982,41.26900046486667,28.09586232557319,13.173138139293481,1.4404908416575073,inf,91.16751269035532,1796,1970,298.1733387999993,E_camera_3_frame_00048_00049_result.png
PIV_E,E_camera_3_frame_00049_00050,E_camera_3_frame_00049.tif+E_camera_3_frame_00050.tif,0.07034524256326588,0.04665868789740726,-0.023686554665858624,47.61679501259412,35.19322789014229,12.423567122451828,39.341724252872766,26.823496944068914,12.518227308803851,1.403258871071433,inf,93.31243469174504,1786,1914,295.7153915999952,E_camera_3_frame_00049_00050_result.png
PIV_E,E_camera_3_frame_00050_00051,E_camera_3_frame_00050.tif+E_camera_3_frame_00051.tif,0.004777086453042027,0.027900224884455607,0.02312313843141358,50.949061511096154,35.87390406569925,15.075157445396904,43.429448888323485,28.028565734084328,15.400883154239157,1.3961526407350964,inf,95.43478260869566,1756,1840,293.7823126000003,E_camera_3_frame_00050_00051_result.png
PIV_E,E_camera_3_frame_00051_00052,E_camera_3_frame_00051.tif+E_camera_3_frame_00052.tif,0.013791794296904913,0.001073213599678869,-0.012718580697226044,50.394588917734076,37.78889827508143,12.605690642652647,43.144412578954444,29.805993621360674,13.33841895759377,1.3735049348848938,inf,93.5467217346412,1812,1937,289.03931359999115,E_camera_3_frame_00051_00052_result.png
PIV_E,E_camera_3_frame_00052_00053,E_camera_3_frame_00052.tif+E_camera_3_frame_00053.tif,0.03423681297310849,0.0043478877361256265,-0.02988892523698286,49.51429029849824,36.07887020942166,13.43542008907658,40.36357327152755,27.607270401749965,12.756302869777585,1.4310452660676058,inf,91.89900052603893,1747,1901,285.16000760000315,E_camera_3_frame_00052_00053_result.png
PIV_E,E_camera_3_frame_00053_00054,E_camera_3_frame_00053.tif+E_camera_3_frame_00054.tif,0.02529216460487168,0.04682806297095139,0.021535898366079713,49.76840602841517,37.48812944314978,12.28027658526539,41.10734125235519,29.177878244114037,11.929463008241154,1.3594683064155841,inf,94.87049263585577,1868,1969,290.34173980000196,E_camera_3_frame_00053_00054_result.png
PIV_E,E_camera_3_frame_00054_00055,E_camera_3_frame_00054.tif+E_camera_3_frame_00055.tif,0.05519143195254813,0.047900678755579365,-0.007290753196968765,50.73777353942167,39.834187901935444,10.903585637486223,42.43623386253292,31.11048514835067,11.325748714182254,1.4484836360573485,inf,93.06122448979592,1824,1960,286.4429039000097,E_camera_3_frame_00054_00055_result.png
PIV_E,E_camera_3_frame_00055_00056,E_camera_3_frame_00055.tif+E_camera_3_frame_00056.tif,0.06271118276943113,0.08168930078625118,0.018978118016820048,49.891418268188204,37.80897390875746,12.082444359430745,41.937035561570596,29.635856001179683,12.301179560390914,1.445902137446443,inf,94.577685088634,1814,1918,289.0009289000009,E_camera_3_frame_00055_00056_result.png
PIV_E,E_camera_3_frame_00056_00057,E_camera_3_frame_00056.tif+E_camera_3_frame_00057.tif,0.06657127736350074,0.028576471088656956,-0.037994806274843786,51.255854711920065,41.01386999372889,10.241984718191176,43.622264548493966,32.96177220571067,10.660492342783293,1.4070233550864626,inf,94.44147514698022,1767,1871,291.2648929999996,E_camera_3_frame_00056_00057_result.png
PIV_E,E_camera_3_frame_00057_00058,E_camera_3_frame_00057.tif+E_camera_3_frame_00058.tif,0.045934396308072646,0.0556281163101081,0.009693720002035451,51.19809157017165,39.84572935786126,11.352362212310389,42.873558778225785,30.928966926601724,11.944591851624061,1.4282542987905176,inf,95.08281573498965,1837,1932,280.1650746999949,E_camera_3_frame_00057_00058_result.png
PIV_E,E_camera_3_frame_00058_00059,E_camera_3_frame_00058.tif+E_camera_3_frame_00059.tif,0.01648811109917287,0.01852645382473667,0.0020383427255637986,50.79836155181434,37.19098271640355,13.607378835410785,42.88924682783965,28.88300254415781,14.006244283681838,1.454877420958801,inf,94.87179487179488,1850,1950,292.2166198999912,E_camera_3_frame_00058_00059_result.png
PIV_E,E_camera_3_frame_00059_00060,E_camera_3_frame_00059.tif+E_camera_3_frame_00060.tif,0.0389264396415811,0.018236076558759817,-0.020690363082821284,50.685892625162516,38.3478093465608,12.338083278601715,42.94804183810702,30.255729884257075,12.692311953849941,1.3538984225950517,inf,95.34031413612566,1821,1910,296.21723710000515,E_camera_3_frame_00059_00060_result.png
PIV_E,E_camera_3_frame_00060_00061,E_camera_3_frame_00060.tif+E_camera_3_frame_00061.tif,0.034851563038816875,0.013833105828464962,-0.021018457210351914,50.19929203105289,37.90082436597664,12.298467665076252,42.4105983456274,30.13485585338796,12.275742492239438,1.4430522923018074,inf,94.78527607361963,1854,1956,297.52597380000225,E_camera_3_frame_00060_00061_result.png
PIV_E,E_camera_3_frame_00061_00062,E_camera_3_frame_00061.tif+E_camera_3_frame_00062.tif,0.024604546379673336,0.005903608419166051,-0.018700937960507286,52.00303196533252,40.613548737077195,11.389483228255322,43.84559657490093,32.12088587733967,11.724710697561264,1.4270270361888973,inf,94.58762886597938,1835,1940,297.0608423000085,E_camera_3_frame_00061_00062_result.png
PIV_E,E_camera_3_frame_00062_00063,E_camera_3_frame_00062.tif+E_camera_3_frame_00063.tif,0.05971506203665132,0.07531362495081113,0.015598562914159814,51.84245462404789,37.86234833714803,13.980106286899861,44.24374307473064,29.667850278890747,14.575892795839891,1.3159010858517124,inf,95.11677282377919,1792,1884,296.66192410000076,E_camera_3_frame_00062_00063_result.png
PIV_E,E_camera_3_frame_00063_00064,E_camera_3_frame_00063.tif+E_camera_3_frame_00064.tif,0.04547209160167886,0.050409437265151125,0.004937345663472266,50.66974652842902,40.1876425755921,10.482103952836923,42.339969895829945,31.30032988906329,11.039640006766657,1.3770603112845117,inf,93.41825902335457,1760,1884,295.2307387999899,E_camera_3_frame_00063_00064_result.png
PIV_E,E_camera_3_frame_00064_00065,E_camera_3_frame_00064.tif+E_camera_3_frame_00065.tif,0.035550291194868786,0.02197276630811657,-0.013577524886752214,49.51814877394427,37.02687235025051,12.491276423693762,41.804066507565054,29.219088121551522,12.584978386013532,1.407378276521507,inf,94.44444444444444,1853,1962,288.7356684999977,E_camera_3_frame_00064_00065_result.png
PIV_E,E_camera_3_frame_00065_00066,E_camera_3_frame_00065.tif+E_camera_3_frame_00066.tif,0.023595954268463445,0.02343692744300054,-0.00015902682546290597,49.06220480628974,38.195561516248915,10.866643290040827,41.12625713391182,29.904780872869246,11.221476261042575,1.4136957255598592,inf,94.8586118251928,1845,1945,289.9672350999899,E_camera_3_frame_00065_00066_result.png
PIV_E,E_camera_3_frame_00066_00067,E_camera_3_frame_00066.tif+E_camera_3_frame_00067.tif,0.022143761895973293,0.05434348271789645,0.032199720821923156,51.71160992611469,41.02978366790259,10.681826258212098,44.083973334063785,32.90822572445832,11.175747609605466,1.444280994786219,inf,93.64914107235815,1799,1921,296.1278132000007,E_camera_3_frame_00066_00067_result.png
PIV_E,E_camera_3_frame_00067_00068,E_camera_3_frame_00067.tif+E_camera_3_frame_00068.tif,0.016011177541450556,0.04530380028472966,0.029292622743279106,52.79349987502659,39.139221198243504,13.654278676783086,44.85957950445046,30.707245003189254,14.152334501261205,1.3606878853620359,2.3930272396997294,95.18773135906928,1800,1891,290.11963800000376,E_camera_3_frame_00067_00068_result.png
PIV_E,E_camera_3_frame_00068_00069,E_camera_3_frame_00068.tif+E_camera_3_frame_00069.tif,0.006416942068247744,0.007636264121125615,0.0012193220528778706,50.48063798952792,39.46426234677014,11.01637564275778,42.379828636288075,30.728183346440787,11.651645289847288,1.3837708580445522,inf,94.02677651905252,1826,1942,288.8868280000024,E_camera_3_frame_00068_00069_result.png
PIV_E,E_camera_3_frame_00069_00070,E_camera_3_frame_00069.tif+E_camera_3_frame_00070.tif,0.0015101505497688485,0.020573483599893905,0.01906333305012506,49.482003732535624,37.79737311226582,11.684630620269807,40.928457127970205,29.066578811763307,11.861878316206898,1.420875114064762,inf,93.80710659898477,1848,1970,293.43937539999024,E_camera_3_frame_00069_00070_result.png
PIV_E,E_camera_3_frame_00070_00071,E_camera_3_frame_00070.tif+E_camera_3_frame_00071.tif,0.006110407089938937,0.001924944171255373,-0.004185462918683564,50.5878734545628,39.85661837094403,10.731255083618777,43.31045327457044,32.40137615672096,10.909077117849485,1.3616620535456794,inf,94.84066767830045,1875,1977,290.64374639999005,E_camera_3_frame_00070_00071_result.png
PIV_E,E_camera_3_frame_00071_00072,E_camera_3_frame_00071.tif+E_camera_3_frame_00072.tif,0.007700382227974165,0.05745439475709449,0.049754012529120324,49.61068084083511,37.972915876846955,11.637764963988154,41.46312934143763,29.519982795065893,11.943146546371736,1.438284188920237,inf,92.81653746770026,1796,1935,278.42420220001077,E_camera_3_frame_00071_00072_result.png
PIV_E,E_camera_3_frame_00072_00073,E_camera_3_frame_00072.tif+E_camera_3_frame_00073.tif,0.015982501782814445,0.029849676890715306,0.01386717510790086,50.4793584298514,35.63695961111836,14.842398818733045,43.27254513319213,28.691146300183018,14.581398833009114,1.3889648743310983,inf,93.84133611691023,1798,1916,273.2560647999926,E_camera_3_frame_00072_00073_result.png
PIV_E,E_camera_3_frame_00073_00074,E_camera_3_frame_00073.tif+E_camera_3_frame_00074.tif,0.017094747820969883,0.03028244717758741,0.013187699356617528,50.353760069540016,36.18686365615061,14.16689641338941,41.962851924134824,27.859432563322038,14.103419360812786,1.3398957122499289,inf,94.95485926712692,1788,1883,282.91761239999323,E_camera_3_frame_00073_00074_result.png
PIV_E,E_camera_3_frame_00074_00075,E_camera_3_frame_00074.tif+E_camera_3_frame_00075.tif,0.057348094222939655,0.05800659125081801,0.0006584970278783533,49.25640997751278,37.007089149309785,12.249320828202997,40.65419205398785,28.220838056523384,12.433353997464465,1.4200092805743632,inf,92.07818930041152,1790,1944,283.2588440999971,E_camera_3_frame_00074_00075_result.png
PIV_E,E_camera_3_frame_00075_00076,E_camera_3_frame_00075.tif+E_camera_3_frame_00076.tif,0.029241301114985126,0.017669225838963087,-0.01157207527602204,49.196722041368254,36.95859267284838,12.238129368519871,40.747857584724635,28.25401663162437,12.493840953100264,1.4223615556097602,inf,94.14758269720102,1850,1965,280.17071710000164,E_camera_3_frame_00075_00076_result.png
PIV_E,E_camera_3_frame_00076_00077,E_camera_3_frame_00076.tif+E_camera_3_frame_00077.tif,0.0417426696630926,0.028070487970066685,-0.013672181693025913,46.846804455017526,34.95901082917063,11.887793625846896,39.145255017621515,26.9655868162276,12.179668201393916,1.4104066560706086,2.317567612417962,95.31806615776081,1873,1965,285.27373929999885,E_camera_3_frame_00076_00077_result.png
PIV_E,E_camera_3_frame_00077_00078,E_camera_3_frame_00077.tif+E_camera_3_frame_00078.tif,0.021582499034563697,0.07259016284544093,0.05100766381087723,48.88275397223236,35.37977462879188,13.50297934344048,40.6300367348934,27.321294462793947,13.308742272099455,1.3769168504008902,inf,95.3305351521511,1817,1906,282.95053810000536,E_camera_3_frame_00077_00078_result.png
PIV_E,E_camera_3_frame_00078_00079,E_camera_3_frame_00078.tif+E_camera_3_frame_00079.tif,0.01872725513376161,0.049060234919979635,0.030332979786218024,49.40072784924095,36.015536009830576,13.385191839410375,41.72053777518985,27.907193000654313,13.813344774535533,1.395555549307819,inf,95.27687296416939,1755,1842,281.16004899999825,E_camera_3_frame_00078_00079_result.png
PIV_E,E_camera_3_frame_00079_00080,E_camera_3_frame_00079.tif+E_camera_3_frame_00080.tif,0.02284093449234856,0.02481398718642713,0.0019730526940785684,50.003202501746735,36.88843167651667,13.114770825230067,41.94990965487925,28.520314102004708,13.429595552874542,1.3811207567773818,inf,93.80530973451327,1802,1921,283.61903750000056,E_camera_3_frame_00079_00080_result.png
PIV_E,E_camera_3_frame_00080_00081,E_camera_3_frame_00080.tif+E_camera_3_frame_00081.tif,0.0019658868826709945,0.02608309319175214,0.024117206309081145,52.88780506666052,38.74865131699669,14.139153749663826,44.933419064463735,30.607239745581953,14.326179318881781,1.3443057323583523,inf,92.7927927927928,1751,1887,278.06307840000954,E_camera_3_frame_00080_00081_result.png
PIV_E,E_camera_3_frame_00081_00082,E_camera_3_frame_00081.tif+E_camera_3_frame_00082.tif,0.052970311340279595,0.06447618442707782,0.011505873086798228,49.75128073482606,39.44327883333367,10.30800190149239,40.53757155988483,29.772695041576693,10.764876518308139,1.3283019309750623,inf,92.40440020953379,1764,1909,276.04211790001136,E_camera_3_frame_00081_00082_result.png
PIV_E,E_camera_3_frame_00082_00083,E_camera_3_frame_00082.tif+E_camera_3_frame_00083.tif,0.013111540227467116,0.04154190189092498,0.028430361663457863,49.036439857679376,37.203630220835194,11.832809636844182,40.15494611666379,28.742995833448003,11.411950283215784,1.4192213762973298,inf,91.60913436006373,1725,1883,267.686566999997,E_camera_3_frame_00082_00083_result.png
PIV_E,E_camera_3_frame_00083_00084,E_camera_3_frame_00083.tif+E_camera_3_frame_00084.tif,0.02176263755874341,0.03059913555356803,0.00883649799482462,50.04936830936757,37.74901433733699,12.300353972030585,41.35877830093973,29.40634894813745,11.952429352802284,1.4179333117025474,inf,91.7948717948718,1790,1950,273.51283739999053,E_camera_3_frame_00083_00084_result.png
PIV_E,E_camera_3_frame_00084_00085,E_camera_3_frame_00084.tif+E_camera_3_frame_00085.tif,0.01661528238660073,0.0793930611267089,0.06277777874010816,47.74059946992854,35.734066407902425,12.006533062026115,39.17142646185807,27.034139165410917,12.137287296447152,1.4464223674982428,inf,93.43511450381679,1836,1965,291.98421300000336,E_camera_3_frame_00084_00085_result.png
PIV_E,E_camera_3_frame_00085_00086,E_camera_3_frame_00085.tif+E_camera_3_frame_00086.tif,0.016966162040823598,0.02650506999429505,0.009538907953471454,49.12603515399686,36.33605430556617,12.789980848430687,41.107923402223584,28.211095033712816,12.896828368510768,1.4456009015312732,inf,95.0354609929078,1876,1974,286.0800922999915,E_camera_3_frame_00085_00086_result.png
PIV_E,E_camera_3_frame_00086_00087,E_camera_3_frame_00086.tif+E_camera_3_frame_00087.tif,0.008915502965163764,0.0042413800438595994,-0.004674122921304164,49.429476521685096,35.76395055568476,13.665525966000338,41.44224075981565,27.57412414562342,13.868116614192228,1.4237443406056653,inf,94.56967213114754,1846,1952,341.0922290000017,E_camera_3_frame_00086_00087_result.png
PIV_E,E_camera_3_frame_00087_00088,E_camera_3_frame_00087.tif+E_camera_3_frame_00088.tif,0.017088478088442514,0.010997482234786244,-0.006090995853656271,51.70050114678312,39.93529350614692,11.765207640636199,43.93151603590168,31.484663744523672,12.446852291378008,1.473231851642821,inf,92.98515104966718,1816,1953,301.1377567000018,E_camera_3_frame_00087_00088_result.png
PIV_E,E_camera_3_frame_00088_00089,E_camera_3_frame_00088.tif+E_camera_3_frame_00089.tif,0.03342329041827902,0.0004022658732400059,-0.03302102454503901,49.87155917879976,37.18636570157783,12.68519347722193,41.770214094356724,28.66268359980973,13.107530494546996,1.3720888113856762,inf,94.71776281719316,1829,1931,297.51089770000544,E_camera_3_frame_00088_00089_result.png
PIV_E,E_camera_3_frame_00089_00090,E_camera_3_frame_00089.tif+E_camera_3_frame_00090.tif,0.04159760965278457,0.06379062991529211,0.022193020262507537,49.704925590571214,37.88038935581476,11.82453623475645,41.750656374772156,29.548622871277328,12.202033503494828,1.4112175393060065,inf,93.72104992279979,1821,1943,296.457514099995,E_camera_3_frame_00089_00090_result.png
PIV_E,E_camera_3_frame_00090_00091,E_camera_3_frame_00090.tif+E_camera_3_frame_00091.tif,0.05885822337909019,0.0313301917254714,-0.027528031653618792,50.59647539689482,36.48449992913122,14.1119754677636,42.67520037603872,28.45315352391606,14.222046852122656,1.3899789247407748,inf,94.21906693711968,1858,1972,290.65927139999985,E_camera_3_frame_00090_00091_result.png
PIV_E,E_camera_3_frame_00091_00092,E_camera_3_frame_00091.tif+E_camera_3_frame_00092.tif,0.0029250422605514165,0.0006071345228683018,-0.002317907737683115,49.687723486014534,37.86802347706777,11.81970000894676,41.85104657059475,30.336374010627868,11.514672559966879,1.348077832903084,inf,94.65128474043,1805,1907,288.98398360000283,E_camera_3_frame_00091_00092_result.png
PIV_E,E_camera_3_frame_00092_00093,E_camera_3_frame_00092.tif+E_camera_3_frame_00093.tif,0.027877403752875,0.03391104929194127,0.006033645539066268,51.57249494519635,39.89749387049907,11.675001074697278,42.91093504465666,30.78994092875772,12.120994115898942,1.306714509889865,inf,92.9208180388044,1772,1907,275.60753579999437,E_camera_3_frame_00092_00093_result.png
